start_date,current_date,starting_pop,current_pop,female_pop_pct,male_pop_pct,sick,recovered,uninfected,dead,vacinated,wasted_vaccine,mortality_rate,infection_rate,teacher_sick_rate,hospital_worker_sick_rate,frontline_worker_sick_rate
2021-01-01,2021-01-19,2000,2000,0.5055,0.49450000000000005,64,86,1850,0,0,0,0.0,0.075,0.043010752688172046,0.06818181818181818,0.02112676056338028
2021-01-01,2021-01-20,2000,2000,0.5055,0.49450000000000005,65,90,1845,0,0,0,0.0,0.0775,0.043010752688172046,0.06818181818181818,0.02112676056338028
2021-01-01,2021-01-21,2000,2000,0.5055,0.49450000000000005,68,92,1840,0,0,0,0.0,0.08,0.043010752688172046,0.06818181818181818,0.02112676056338028
2021-01-01,2021-01-22,2000,2000,0.5055,0.49450000000000005,67,97,1836,0,0,0,0.0,0.082,0.043010752688172046,0.06818181818181818,0.02112676056338028
2021-01-01,2021-01-23,2000,2000,0.5055,0.49450000000000005,67,100,1833,0,0,0,0.0,0.0835,0.043010752688172046,0.06818181818181818,0.028169014084507043
2021-01-01,2021-01-24,2000,2000,0.5055,0.49450000000000005,62,106,1832,0,0,0,0.0,0.084,0.043010752688172046,0.06818181818181818,0.028169014084507043
2021-01-01,2021-01-25,2000,2000,0.5055,0.49450000000000005,66,108,1826,0,0,0,0.0,0.087,0.053763440860215055,0.06818181818181818,0.028169014084507043
2021-01-01,2021-01-26,2000,2000,0.5055,0.49450000000000005,70,112,1818,0,0,0,0.0,0.091,0.053763440860215055,0.06818181818181818,0.035211267605633804
2021-01-01,2021-01-27,2000,2000,0.5055,0.49450000000000005,76,114,1810,0,0,0,0.0,0.095,0.053763440860215055,0.06818181818181818,0.04225352112676056
2021-01-01,2021-01-28,2000,2000,0.5055,0.49450000000000005,78,116,1806,0,0,0,0.0,0.097,0.053763440860215055,0.06818181818181818,0.04225352112676056
2021-01-01,2021-01-29,2000,2000,0.5055,0.49450000000000005,78,120,1802,0,0,0,0.0,0.099,0.06451612903225806,0.06818181818181818,0.04929577464788732
2021-01-01,2021-01-30,2000,2000,0.5055,0.49450000000000005,81,125,1794,0,0,0,0.0,0.103,0.06451612903225806,0.06818181818181818,0.04929577464788732
2021-01-01,2021-01-31,2000,2000,0.5055,0.49450000000000005,80,128,1792,0,0,0,0.0,0.104,0.06451612903225806,0.06818181818181818,0.04929577464788732
2021-01-01,2021-02-01,2000,1999,0.5055,0.49450000000000005,77,134,1788,1,0,0,0.007407407407407408,0.106,0.06451612903225806,0.06818181818181818,0.04929577464788732
2021-01-01,2021-02-02,2000,1999,0.5055,0.49450000000000005,77,138,1784,1,0,0,0.007194244604316547,0.108,0.06451612903225806,0.06818181818181818,0.056338028169014086
